attempt_id,epoch_label,epoch,total_mean,opinion_mean,emotion_mean,source_artifact_sha256,run_instance_digest,cross_attempt_comparable
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 16,16,0.05238017363657537,0.02652550037277931,0.025854673308248702,9e117badf3d827408aeba91f52987915c937974870f87fe89a9b58e042ea0e0f,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 17,17,0.04699834421810478,0.023610223061246362,0.023388121154204158,dbc2c43b33274dd61d246605b02defe7e6f8d5cc7b4e22eac1529b2ba4eb939f,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 18,18,0.04275939702297464,0.021634297420548274,0.021125099628559664,f21ac2f05ae6102f290097ceb1c2c9be031f8002cb5eab4d22d413584fc73627,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 19,19,0.03955824261711029,0.019554149337883284,0.020004093279549485,b481113a2f35fb8fb6bf5b6b9cbc3ea836c0210828b389800f224dcdf3a8b4c6,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 20,20,0.0358535404231847,0.017802045082778807,0.018051495344722165,ef026800cd1d646be4f796a8de7964e0caad1afb5a64629bf2ad54b4663e4492,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 21,21,0.03241856967920789,0.01563986862074861,0.01677870105707634,64c9ed7718560712aa7e319f2fe5b3af9e4147f6bdc67007000a3a491ea7a168,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 22,22,0.03043230997118484,0.014672159494643334,0.015760150483995754,2bae7b51879a637611a62af13c57787f5afeacf8652ad41dd4f4afceada05fc8,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 23,23,0.02796012101595816,0.013334069396523453,0.014626051605059536,398bb086b14579e89ddcaad86602b8a9c0d77b29e3ad2c182cedec9caaf5a405,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 24,24,0.026306419626928923,0.012539220114363819,0.01376719950529535,d97486a94a650889f33d613acf0c9adbf6cf352a65cd39c38ff5b759b0e6e697,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 25,25,0.024076468667218645,0.011479181325605471,0.01259728733571551,d2f9e9872e6a1421d1235431698849a84829fe83c9b1b5c30b91103910a95f99,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 26,26,0.022531271263302736,0.010560131121904792,0.01197114015013359,ca268c36f0dc450a956f3fd9b1d3992ed77ee97d2cbad59a84c27e578bf11280,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 27,27,0.021954192043872577,0.01029682113673202,0.01165737091395605,37045d8727c546af8a2ca922905dc14f7ca7482efb13b9020f57939c5624b819,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 28,28,0.019601662919396006,0.009064843399431356,0.010536819518476282,7f3508659f83ed33120637db93b7cef529fd6ae3653616d44d97c7f06d1169e1,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 29,29,0.018886119935433536,0.008693593924360954,0.010192525993452455,aea3762653dc463eec4e97e5255eff2741b8190910f734d296c9c414657626ea,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 30,30,0.018100725060989975,0.00864655639993091,0.009454168663013325,cf417900332bb20b452816a147692f5c80eb452f78d5e0ecd26e9df4d8e73dac,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 31,31,0.016688010675327998,0.007688394819551872,0.008999615854152872,e1c68edd7b9c04ed34e73ab23322cfd470639235b50bbb2750cdad192de6198f,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 32,32,0.016030166486603433,0.0073255321629573395,0.008704634320589124,dc88bf046ebacfd16a4515866093bc3fb6830ea5c5bdf0506d58d27f7f7db20c,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 33,33,0.014730876885097676,0.006800229098320552,0.007930647780373161,fe4c4df0ddb8f22fa0dfd4d9c56bdb8137f25c65f35b6757b2f49d4275bf7daa,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 34,34,0.014448455171688364,0.00667020697844998,0.007778248203698252,266324826d959e319d4d894a209406376f23446fdd5e274679b05a4d75da8568,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 35,35,0.013422473414675095,0.006333244732377178,0.007089228674718375,5e3cf7d3c6b34944e8164a1492d03eccf5635e3de118289be326a589d2abbc53,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 36,36,0.01262959210066898,0.005800163112960613,0.0068294289765221455,ddb8cc16bb9f83f00d4962ce4a49538c00a6d9bdbbd18e6bbd5ed8a20ac6192c,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 37,37,0.011983380987199251,0.005396147794424242,0.006587233195438571,b2f8c33d2b6c35bcc5d97a6dd9a8ec69fa891e7254eb4aa4abd901fbcae53c29,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 38,38,0.011786888293163897,0.005615208758576445,0.006171679529666481,2addd63d1c87ed229b82d5952855a4755cab80b407fcd6b247d6066acb54f48f,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 39,39,0.010926625783672735,0.0051857155800375775,0.005740910204646615,d1290167fed5eee3fcca72f3865800c0db2d1b8cc059c8ccbf98299ce4c036bc,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 40,40,0.010266695709072848,0.004620414752312841,0.005646280942898547,42b38b6e1180577cadc6ee76984ad3e935cd3d4f1d370cd65858fdc91c23a2f4,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 41,41,0.00973800315770947,0.004355587613134211,0.005382415541021461,3f83da1d824d6ce68e0ce61ab10ab5aabf038cd664905d9081d4f42df28f8ea4,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 42,42,0.00953853361992307,0.004357551801814984,0.005180981809685812,15d4bebdfac2f3f2fa0b5a8411ca5c6b977c5b3faf2d1e0c23c6634ad2270d3c,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 43,43,0.009313652943029375,0.004311113791492896,0.005002539153718671,e8b03616eaf9423cf9ced239892f8f81dd1c1783f209e1cd4905bfbcdf097ad1,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 44,44,0.008821024893237706,0.004157457487690098,0.004663567403012535,1b374b15a02e0a9b5d7c0f445a3857af213ed7f5b49b6ee2c30038137691d332,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 45,45,0.008301880503481,0.004069191191720084,0.004232689314538818,dd94aa8eff9212f1f01b21d36eb79e44800c4bc29f01ed05c94141c4e8218d5f,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 46,46,0.00952564134316372,0.004115411568627757,0.005410229769367535,11b6bfd2fb7b749c563536987297e0ff5b257b105ed9482d8f8af8e81afa7d3c,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 47,47,0.007425911904727597,0.0034859601624932595,0.003939951743426644,64089e6332a15c5aeabfa3d120f7ace0585ae8492547d97e7cc0b45660b014de,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 48,48,0.0070102693913239025,0.0032399474039927446,0.003770321984275082,67f33c51039444c607d1c1e5a4c6c900435f96846f11532b2a2afddc3b94d1a3,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 49,49,0.0073375164159866476,0.0035773779836199815,0.003760138434370745,8bbccc0d97bc796ebb78c6c644389d1465844c7ad9615af5f7ffb84b87cf986e,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
